Sleep_Stage,MeanP_Theta_O2,MedianF_Theta_O2,MeanF_Theta_O2,Spectral Edge_Theta_O2,PeakF_Theta_O2
NREM,0.00015,5.74439,12.61268,10.86439,4.37073
NREM,0.00015,5.74439,12.36293,10.98927,4.12098
NREM,0.00016,5.36976,12.4878,10.36488,4.12098
NREM,0.00014,5.61951,12.36293,10.36488,4.74537
NREM,0.00013,5.49463,12.36293,10.61463,5.24488
NREM,0.00011,5.24488,12.61268,10.73951,4.87024
NREM,0.00012,5.12,12.36293,10.36488,4.24585
NREM,0.00013,5.12,12.73756,10.48976,4.12098
NREM,0.00013,6.36878,12.61268,11.11415,4.74537
NREM,0.00013,5.61951,12.98732,10.86439,4.37073
NREM,0.00014,5.99415,12.98732,11.3639,4.62049
NREM,0.00012,5.24488,12.73756,10.36488,4.24585
NREM,0.00014,5.49463,12.61268,11.11415,4.12098
NREM,0.00013,5.12,12.4878,10.48976,3.9961
NREM,0.00015,6.36878,12.4878,10.73951,6.61854
NREM,0.00015,5.49463,12.36293,10.48976,4.12098
NREM,0.00012,5.74439,12.98732,11.23902,4.24585
NREM,0.00011,4.99512,12.4878,9.99024,4.37073
NREM,0.00011,5.74439,13.23707,11.86341,4.74537
NREM,0.00013,4.99512,12.61268,10.73951,4.37073
NREM,0.00015,5.74439,12.4878,10.98927,4.24585
REM,0.00017,5.36976,12.36293,9.99024,4.37073
REM,0.00013,5.24488,11.11415,8.86634,4.74537
REM,0.00013,6.49366,12.23805,9.49073,7.11805
REM,0.00012,5.99415,12.36293,10.98927,4.99512
REM,0.00012,5.24488,11.11415,9.36585,4.87024
REM,0.00013,5.74439,11.3639,9.24098,5.12
REM,0.00013,6.2439,12.23805,10.36488,5.12
REM,0.00012,5.86927,12.4878,9.99024,4.87024
REM,0.00011,4.87024,11.11415,8.99122,4.87024
REM,9.53E-05,5.49463,12.61268,11.3639,4.87024
REM,0.00011,5.61951,10.73951,9.24098,4.87024
REM,9.05E-05,4.99512,10.86439,9.24098,4.87024
REM,9.04E-05,5.61951,12.61268,11.61366,4.87024
REM,0.0001,5.12,10.73951,9.24098,4.87024
REM,0.0001,4.74537,10.86439,8.36683,4.87024
REM,9.71E-05,5.61951,12.73756,11.98829,4.74537
REM,8.04E-05,5.49463,11.98829,9.61561,4.87024
REM,0.00011,5.86927,12.61268,11.98829,4.87024
REM,9.03E-05,5.36976,10.86439,9.24098,4.74537
REM,0.00012,4.87024,10.61463,8.99122,4.62049
REM,8.64E-05,4.99512,11.3639,9.74049,4.49561
REM,0.00013,7.24293,12.4878,10.24,8.49171
REM,0.00011,5.36976,10.73951,9.1161,4.49561
REM,0.0001,5.99415,10.24,9.1161,6.86829
REM,0.00011,4.87024,10.61463,8.61659,4.62049
REM,0.0001,4.99512,10.61463,8.86634,4.74537
REM,9.06E-05,5.36976,10.61463,8.99122,4.74537
REM,0.00012,5.99415,10.36488,9.24098,4.74537
REM,7.32E-05,5.61951,11.11415,9.1161,4.87024
REM,8.16E-05,5.24488,11.23902,9.24098,4.74537
REM,7.5E-05,5.61951,12.98732,12.36293,4.62049
REM,0.00014,7.3678,11.61366,9.24098,8.36683
REM,9.03E-05,5.74439,11.86341,9.74049,4.62049
REM,9.81E-05,5.36976,12.23805,9.36585,4.62049
REM,9.67E-05,5.61951,10.98927,9.1161,4.62049
REM,9.43E-05,5.36976,10.98927,9.1161,4.62049
REM,8.12E-05,5.36976,12.36293,10.36488,4.62049
REM,7.45E-05,5.36976,12.23805,9.74049,4.49561
REM,8.02E-05,5.12,11.48878,9.24098,4.49561
REM,7.2E-05,5.74439,12.36293,9.99024,4.62049
REM,8.8E-05,5.49463,12.73756,10.11512,4.62049
REM,7E-05,5.12,11.61366,9.24098,4.74537
REM,8.56E-05,5.74439,11.23902,8.99122,7.11805
REM,8.84E-05,5.49463,12.36293,11.61366,5.49463
REM,7.89E-05,5.61951,10.98927,8.99122,4.49561
REM,8.47E-05,5.12,11.48878,9.24098,4.62049
REM,7.6E-05,5.61951,11.11415,9.24098,4.62049
REM,8.48E-05,5.12,11.23902,9.1161,4.62049
REM,7.79E-05,4.99512,11.11415,9.24098,4.74537
REM,8.28E-05,5.61951,12.73756,10.73951,4.74537
REM,0.00011,5.61951,10.11512,9.36585,4.49561
REM,7.61E-05,6.11902,10.98927,9.1161,4.74537
REM,8.28E-05,5.12,11.11415,8.99122,4.74537
REM,0.00015,6.74341,14.2361,12.98732,4.62049
REM,0.00011,7.11805,10.11512,9.36585,8.99122
REM,9.23E-05,5.86927,12.23805,9.61561,5.36976
REM,9.44E-05,5.86927,10.61463,8.99122,4.37073
REM,8.51E-05,5.12,12.23805,9.86537,4.62049
REM,7.7E-05,5.24488,12.11317,9.86537,4.49561
REM,8.85E-05,5.12,12.23805,9.86537,4.74537
REM,0.00011,4.87024,10.98927,8.86634,4.37073
REM,7.72E-05,5.49463,11.48878,9.24098,4.37073
REM,0.00135,4.24585,16.4839,11.73854,4.12098
REM,0.00019,7.11805,13.23707,10.61463,7.61756
REM,0.00013,6.74341,12.98732,10.73951,6.2439
REM,0.00019,6.99317,11.23902,9.36585,7.11805
REM,0.00016,6.36878,11.11415,9.24098,8.36683
REM,0.00014,6.11902,10.73951,8.99122,6.49366
REM,0.00015,5.74439,11.98829,9.49073,6.61854
REM,0.00013,5.99415,11.61366,9.1161,6.36878
NREM,0.00013,6.11902,11.73854,9.74049,6.36878
NREM,0.00011,5.61951,11.98829,9.74049,4.37073
NREM,0.00011,6.36878,12.61268,10.61463,4.37073
NREM,0.00011,6.11902,12.11317,9.99024,4.24585
NREM,0.0001,5.49463,12.4878,9.86537,4.37073
NREM,0.0001,4.99512,12.73756,9.99024,4.37073
NREM,0.00012,5.49463,12.4878,9.99024,4.49561
NREM,0.00012,4.87024,12.36293,9.49073,4.49561
NREM,0.00014,4.87024,12.11317,9.61561,4.49561
NREM,0.00015,4.99512,11.86341,8.99122,4.24585
NREM,0.00014,4.99512,12.86244,9.86537,4.74537
NREM,0.00012,5.12,11.73854,9.24098,4.49561
NREM,0.00014,4.87024,11.86341,9.49073,4.37073
NREM,0.00014,5.36976,12.73756,11.11415,4.49561
NREM,0.00013,5.24488,12.11317,9.74049,4.37073
NREM,0.00016,5.12,12.11317,8.99122,4.37073
NREM,0.00015,5.12,10.61463,8.74146,4.37073
NREM,0.00013,5.24488,12.23805,9.99024,4.87024
NREM,0.00013,5.12,11.73854,9.49073,4.49561
NREM,0.00014,5.12,12.61268,10.98927,4.37073
NREM,0.00015,4.99512,12.4878,10.11512,4.62049
NREM,0.00012,5.12,11.11415,8.86634,5.24488
NREM,0.00015,5.12,12.4878,9.74049,4.49561
NREM,0.00014,4.99512,12.73756,10.73951,4.74537
NREM,0.00017,5.24488,12.11317,9.99024,4.49561
NREM,0.00016,4.87024,12.73756,10.11512,4.49561
NREM,0.00016,5.74439,12.73756,11.61366,4.62049
NREM,0.00015,5.12,10.11512,8.36683,4.37073
NREM,0.00017,5.86927,12.86244,10.98927,4.49561
NREM,0.00015,4.99512,10.86439,8.74146,4.24585
NREM,0.00013,5.49463,13.1122,11.3639,4.49561
NREM,0.00017,5.61951,12.4878,10.98927,4.49561
NREM,0.00017,5.99415,12.61268,11.73854,4.99512
NREM,0.00016,4.74537,11.11415,8.24195,4.49561
NREM,0.00014,4.87024,11.61366,9.24098,4.49561
NREM,0.00018,5.24488,12.4878,10.36488,4.49561
NREM,0.00013,4.99512,11.23902,9.24098,4.49561
NREM,0.00014,4.99512,11.98829,9.99024,4.62049
NREM,0.00018,5.61951,11.73854,10.24,4.37073
NREM,0.00018,5.74439,12.73756,11.11415,4.62049
NREM,0.00015,5.24488,12.4878,10.73951,4.49561
NREM,0.00015,5.36976,11.73854,10.48976,4.49561
NREM,0.00018,5.24488,12.11317,9.74049,4.24585
NREM,0.00016,5.36976,12.11317,10.86439,4.49561
NREM,0.00015,5.12,12.23805,10.73951,4.49561
NREM,0.00015,5.99415,12.86244,12.23805,6.61854
NREM,0.00019,5.74439,12.23805,10.24,4.49561
NREM,0.00019,5.61951,12.36293,10.11512,4.62049
NREM,0.00018,5.61951,12.4878,11.3639,4.49561
NREM,0.00021,5.74439,12.4878,11.48878,6.86829
NREM,0.00019,5.12,12.36293,9.61561,4.62049
NREM,0.00016,5.74439,12.73756,9.99024,4.49561
NREM,0.0002,5.49463,11.86341,9.86537,4.74537
NREM,0.00021,6.11902,12.73756,11.3639,4.62049
NREM,0.00021,5.12,10.98927,9.61561,4.62049
NREM,0.0002,5.36976,10.86439,9.36585,5.74439
NREM,0.00021,5.24488,11.73854,10.11512,4.62049
NREM,0.0002,5.36976,11.48878,9.86537,4.62049
NREM,0.00016,5.12,10.98927,8.61659,4.37073
NREM,0.00022,6.36878,12.98732,12.11317,4.12098
NREM,0.00016,5.99415,11.48878,9.86537,4.24585
NREM,0.00016,5.12,11.48878,10.48976,4.24585
NREM,0.00017,4.87024,12.73756,10.24,4.37073
NREM,0.00016,5.12,12.98732,10.61463,4.12098
NREM,0.00016,4.99512,11.73854,9.49073,4.49561
NREM,0.00017,5.36976,11.48878,9.36585,4.74537
NREM,0.00018,5.12,12.11317,9.86537,4.49561
NREM,0.00018,4.99512,12.4878,10.24,4.49561
NREM,0.00019,5.12,11.61366,8.86634,4.62049
NREM,0.0002,4.62049,11.11415,8.61659,4.49561
NREM,0.00016,4.74537,11.11415,8.36683,4.49561
NREM,0.0002,5.61951,12.61268,10.48976,4.62049
NREM,0.00018,4.99512,10.73951,8.36683,4.99512
NREM,0.00019,4.62049,12.11317,8.99122,4.62049
NREM,0.00017,5.12,12.4878,10.11512,4.74537
NREM,0.00021,4.99512,11.86341,9.1161,3.62146
NREM,0.0002,5.12,12.36293,10.11512,5.24488
NREM,0.00019,4.62049,10.98927,8.36683,4.49561
NREM,0.0002,4.74537,10.86439,8.36683,4.74537
NREM,0.00022,4.74537,12.4878,10.24,4.49561
NREM,0.00017,4.74537,11.3639,8.86634,4.62049
NREM,0.00021,4.62049,9.99024,7.86732,4.49561
NREM,0.00019,4.87024,12.11317,9.61561,4.62049
NREM,0.00019,4.74537,11.3639,9.1161,4.62049
NREM,0.00019,4.87024,12.23805,9.86537,4.49561
NREM,0.00018,4.87024,11.61366,8.99122,4.62049
NREM,0.00023,4.62049,10.48976,7.9922,4.62049
NREM,0.00018,4.74537,11.11415,8.49171,4.62049
NREM,0.0002,5.24488,12.11317,9.61561,4.49561
NREM,0.00021,4.62049,11.86341,8.99122,4.62049
NREM,0.00019,4.74537,12.11317,10.11512,4.62049
NREM,0.0002,4.74537,11.11415,7.9922,4.49561
NREM,0.00019,4.62049,11.86341,8.99122,4.62049
NREM,0.0002,4.62049,11.11415,8.11707,4.62049
NREM,0.00017,4.87024,10.98927,8.49171,4.62049
NREM,0.00021,4.74537,10.24,7.86732,4.49561
NREM,0.00019,4.62049,11.86341,8.99122,4.62049
NREM,0.0002,4.62049,9.99024,7.9922,4.49561
NREM,0.00021,4.49561,11.73854,8.61659,4.62049
NREM,0.00019,4.99512,11.48878,8.61659,4.49561
NREM,0.00022,4.74537,10.61463,8.24195,4.62049
NREM,0.00015,5.74439,13.1122,11.23902,4.99512
NREM,0.00012,5.61951,13.23707,11.61366,4.37073
NREM,0.00011,5.49463,12.61268,10.24,4.87024
NREM,0.00012,5.24488,12.23805,9.99024,4.62049
NREM,0.0001,5.24488,12.61268,9.86537,4.12098
NREM,0.00012,5.61951,12.23805,10.86439,4.49561
NREM,0.00012,5.49463,12.4878,10.36488,4.49561
NREM,8.8E-05,5.49463,12.73756,10.36488,5.36976
NREM,0.00015,6.11902,12.23805,11.11415,4.62049
NREM,0.0001,5.61951,12.4878,10.73951,4.99512
NREM,9.39E-05,5.86927,12.98732,10.36488,6.74341
NREM,0.00011,5.99415,12.86244,11.3639,4.49561
NREM,9.22E-05,5.86927,13.23707,11.73854,4.87024
NREM,8.98E-05,5.49463,12.98732,10.11512,4.49561
NREM,0.00011,5.12,12.61268,10.48976,4.62049
NREM,0.00011,5.61951,12.73756,11.11415,5.61951
NREM,0.00011,5.49463,12.61268,10.86439,6.61854
NREM,9.43E-05,5.74439,12.36293,9.86537,6.49366
NREM,0.0001,4.99512,12.98732,10.11512,4.49561
NREM,9.58E-05,5.49463,12.61268,10.61463,5.61951
NREM,0.00011,5.36976,12.61268,9.99024,4.62049
NREM,0.00011,6.36878,13.36195,11.98829,4.62049
NREM,0.0001,6.49366,12.86244,11.86341,4.37073
NREM,0.00011,5.12,12.61268,9.99024,4.37073
NREM,0.00012,5.61951,11.48878,9.24098,6.61854
NREM,9.29E-05,5.61951,12.98732,10.61463,4.49561
NREM,0.00012,5.74439,12.73756,10.86439,4.37073
NREM,0.00012,5.61951,12.73756,10.36488,4.49561
NREM,0.00011,5.36976,12.73756,11.48878,3.9961
NREM,0.00011,5.61951,12.73756,10.61463,4.49561
NREM,0.00011,5.86927,13.36195,11.3639,4.24585
NREM,0.00012,5.12,12.4878,10.24,3.9961
NREM,0.0001,5.61951,12.61268,10.48976,4.49561
NREM,9.1E-05,5.24488,13.36195,11.73854,4.37073
NREM,0.00013,5.36976,12.11317,9.61561,4.49561
NREM,8.91E-05,5.36976,12.73756,10.86439,5.12
NREM,0.00012,5.36976,12.4878,10.86439,4.87024
NREM,0.00011,6.36878,12.4878,10.98927,7.24293
NREM,9.64E-05,5.74439,12.61268,11.3639,5.49463
NREM,0.00012,5.74439,12.11317,10.98927,5.61951
NREM,8.41E-05,5.74439,12.36293,10.61463,3.62146
NREM,0.0001,5.49463,12.23805,10.36488,4.24585
NREM,0.00011,5.99415,12.86244,11.3639,4.49561
NREM,0.00078,6.49366,12.73756,11.11415,4.62049
NREM,0.00011,5.74439,12.36293,10.36488,4.37073
NREM,0.00014,7.3678,12.61268,11.61366,4.87024
NREM,8.35E-05,5.74439,12.73756,10.48976,4.87024
NREM,9.23E-05,5.74439,13.1122,11.23902,4.99512
NREM,0.00011,6.99317,13.73659,11.98829,9.1161
NREM,9.77E-05,5.86927,12.98732,10.73951,4.37073
NREM,8.3E-05,5.12,12.86244,10.24,4.49561
NREM,9.67E-05,5.74439,12.86244,11.11415,4.49561
NREM,9.56E-05,5.36976,13.23707,11.48878,4.87024
NREM,9.17E-05,5.24488,12.98732,10.11512,4.37073
NREM,0.0001,6.99317,13.1122,11.61366,8.36683
NREM,7.74E-05,5.36976,12.61268,10.48976,5.36976
NREM,0.00011,6.2439,12.73756,11.48878,5.12
NREM,0.00011,6.2439,12.86244,11.23902,4.87024
NREM,0.0001,6.2439,12.4878,11.11415,4.49561
NREM,9.34E-05,5.61951,12.86244,11.11415,4.49561
NREM,9.56E-05,6.2439,11.98829,10.61463,4.24585
NREM,6.57E-05,5.99415,13.23707,11.86341,4.74537
NREM,8.54E-05,5.99415,11.98829,10.36488,4.12098
NREM,0.00012,6.36878,13.23707,12.23805,4.62049
NREM,0.00012,5.61951,12.61268,10.24,4.49561
NREM,0.00012,6.2439,12.36293,9.99024,6.49366
NREM,9.95E-05,6.11902,12.86244,10.73951,4.24585
NREM,9.28E-05,5.86927,12.73756,10.36488,4.37073
NREM,0.0001,5.49463,12.73756,10.11512,4.24585
NREM,8.89E-05,5.49463,12.86244,10.36488,4.24585
NREM,0.00011,5.36976,12.36293,9.99024,4.24585
NREM,0.0001,5.12,12.36293,10.73951,4.24585
NREM,0.00011,5.49463,12.86244,10.86439,4.37073
NREM,0.00012,5.24488,11.61366,9.61561,4.62049
NREM,0.0001,5.61951,12.73756,10.86439,4.24585
NREM,0.0001,5.24488,11.86341,9.61561,4.37073
NREM,0.0001,5.12,12.4878,9.99024,4.62049
NREM,9.95E-05,4.87024,11.86341,9.49073,4.62049
NREM,0.00013,5.24488,12.36293,10.11512,4.24585
NREM,0.00011,5.12,12.86244,9.99024,4.62049
NREM,8.95E-05,5.61951,12.61268,10.36488,4.37073
NREM,9.42E-05,4.99512,12.73756,10.24,4.37073
NREM,0.00014,5.24488,12.4878,10.73951,4.62049
NREM,0.0001,5.12,12.11317,9.74049,4.49561
NREM,0.00011,5.49463,12.23805,10.48976,4.49561
NREM,9.18E-05,5.36976,12.11317,10.61463,4.74537
NREM,0.00011,5.49463,12.73756,10.98927,4.49561
NREM,0.00012,4.99512,11.73854,9.49073,4.37073
NREM,0.00012,5.49463,11.98829,9.99024,4.49561
NREM,0.00012,4.62049,11.3639,8.86634,4.37073
NREM,0.00012,5.49463,12.73756,11.48878,4.49561
NREM,0.00011,5.36976,11.73854,9.61561,4.49561
NREM,0.00012,5.61951,12.4878,10.48976,3.49659
NREM,0.00012,5.12,11.73854,9.74049,4.37073
NREM,9.9E-05,5.74439,12.36293,10.48976,4.37073
NREM,0.0001,5.12,12.23805,9.86537,4.49561
NREM,0.00011,5.12,12.36293,9.99024,4.24585
NREM,0.00012,5.86927,12.36293,10.73951,4.24585
NREM,0.00011,5.49463,12.98732,11.48878,4.62049
NREM,0.00011,5.12,11.98829,10.24,4.62049
NREM,9.83E-05,5.61951,12.23805,10.24,4.87024
NREM,0.0001,4.62049,11.98829,9.1161,4.37073
NREM,0.00012,5.12,12.86244,11.11415,4.62049
NREM,0.0001,5.12,11.98829,9.49073,5.24488
NREM,0.00012,5.49463,12.73756,10.24,4.49561
NREM,0.00012,4.99512,11.86341,9.36585,4.62049
NREM,0.0001,5.12,11.86341,9.61561,4.37073
NREM,0.00011,5.36976,12.23805,9.74049,4.62049
NREM,0.00014,4.99512,12.61268,10.11512,4.24585
NREM,0.00012,4.99512,12.23805,10.24,4.49561
NREM,0.00011,5.49463,11.86341,9.36585,4.49561
NREM,0.00012,5.99415,12.73756,10.98927,4.49561
NREM,8.81E-05,5.99415,14.11122,12.11317,4.99512
NREM,0.00012,6.49366,13.61171,11.73854,4.37073
NREM,0.00011,5.24488,13.23707,10.86439,5.24488
NREM,0.00015,4.99512,13.1122,11.3639,4.74537
NREM,0.00012,5.36976,12.61268,10.73951,3.9961
NREM,0.00011,6.11902,13.48683,11.86341,4.49561
NREM,9.41E-05,5.61951,12.98732,11.11415,4.87024
NREM,9.91E-05,5.49463,12.98732,10.36488,4.12098
NREM,9.3E-05,5.24488,13.1122,11.73854,4.99512
NREM,9.94E-05,5.49463,12.36293,9.61561,3.9961
NREM,0.00013,5.24488,12.86244,10.24,4.37073
NREM,0.00014,5.49463,12.36293,10.98927,3.9961
NREM,0.00014,5.61951,14.61073,12.61268,4.99512
NREM,0.00012,5.61951,13.61171,11.73854,4.87024
NREM,0.00012,5.49463,13.36195,11.61366,5.24488
NREM,0.00015,6.61854,13.23707,11.3639,5.24488
NREM,0.00015,5.86927,12.86244,11.48878,4.74537
NREM,0.00011,5.49463,12.86244,10.86439,5.12
NREM,0.00012,5.49463,13.1122,11.61366,4.74537
NREM,0.00014,5.49463,12.98732,10.86439,4.24585
NREM,0.00012,4.99512,11.86341,9.36585,4.37073
NREM,0.00013,5.36976,12.86244,10.86439,5.24488
NREM,0.00011,5.49463,12.4878,10.73951,5.36976
NREM,0.00014,5.36976,12.36293,10.24,3.87122
NREM,0.00013,5.12,12.61268,10.48976,5.12
NREM,0.00013,5.49463,12.98732,11.86341,5.49463
NREM,0.0001,5.36976,11.61366,9.61561,4.87024
NREM,0.00012,5.24488,11.73854,9.36585,4.37073
NREM,0.00013,5.24488,12.98732,11.11415,4.37073
NREM,0.00018,6.86829,12.86244,12.4878,5.86927
NREM,9.96E-05,5.12,11.48878,9.24098,4.24585
NREM,0.00011,5.36976,12.73756,9.86537,4.87024
NREM,0.00011,5.12,12.36293,10.24,4.62049
NREM,0.00013,5.36976,12.61268,10.61463,4.12098
NREM,0.00014,5.12,12.73756,10.48976,5.24488
NREM,0.00016,5.24488,11.48878,9.86537,5.24488
NREM,0.00015,5.12,12.86244,10.61463,4.24585
NREM,0.00014,5.36976,11.98829,10.11512,5.24488
NREM,0.00015,5.36976,12.23805,10.73951,5.36976
NREM,0.00012,4.99512,11.3639,8.86634,4.87024
NREM,0.00012,5.24488,12.36293,10.61463,4.62049
NREM,0.0001,5.49463,12.23805,10.48976,4.49561
NREM,0.0001,5.24488,12.11317,9.99024,5.12
NREM,0.0001,5.24488,12.86244,11.61366,5.24488
NREM,0.0001,5.61951,11.98829,9.99024,5.61951
NREM,0.00011,5.24488,12.98732,10.11512,5.49463
NREM,0.00012,5.86927,12.4878,11.86341,4.74537
NREM,0.00011,5.49463,12.61268,9.74049,5.49463
NREM,0.00012,5.24488,11.73854,9.49073,5.12
NREM,0.00013,4.99512,12.86244,11.11415,4.74537
NREM,0.00015,5.36976,12.86244,10.73951,5.49463
NREM,0.00013,5.24488,12.4878,10.36488,4.74537
NREM,0.00011,6.36878,13.1122,10.61463,4.12098
NREM,0.00013,5.36976,12.98732,11.11415,4.24585
NREM,0.00013,5.86927,12.73756,10.61463,4.24585
NREM,0.00016,5.36976,12.23805,9.99024,4.99512
NREM,0.00016,5.86927,12.86244,10.73951,5.12
NREM,0.00014,5.99415,12.98732,10.98927,4.87024
NREM,0.00012,6.11902,12.73756,10.98927,6.36878
NREM,0.00016,5.36976,12.36293,10.48976,4.37073
NREM,0.00016,5.12,11.61366,9.74049,4.24585
NREM,0.00012,5.86927,12.98732,11.23902,4.12098
NREM,0.00016,5.36976,12.11317,10.11512,4.12098
NREM,0.00014,5.36976,12.61268,10.73951,4.49561
NREM,0.00017,5.36976,12.36293,10.11512,5.36976
NREM,0.00018,5.24488,11.48878,9.61561,4.24585
NREM,0.00015,5.61951,12.86244,10.73951,4.99512
NREM,0.00018,5.24488,12.61268,9.74049,4.24585
NREM,0.00018,5.49463,12.11317,9.99024,3.24683
NREM,0.00017,5.36976,12.11317,9.86537,4.24585
NREM,0.00021,5.74439,12.23805,9.86537,4.49561
NREM,0.00017,5.12,11.61366,9.49073,4.37073
NREM,0.00017,5.61951,12.36293,10.24,4.24585
NREM,8.48E-05,6.2439,13.23707,11.11415,7.61756
NREM,0.0001,4.99512,12.23805,9.74049,4.99512
NREM,0.00012,7.61756,12.98732,11.23902,7.86732
NREM,9.01E-05,6.2439,12.86244,10.61463,7.24293
NREM,9.64E-05,5.49463,12.98732,10.48976,4.99512
NREM,0.00011,5.36976,13.1122,10.73951,4.12098
NREM,0.0001,6.11902,12.86244,11.98829,5.36976
NREM,0.00011,5.12,12.73756,10.11512,4.37073
NREM,0.00012,5.12,12.86244,9.61561,4.24585
NREM,0.00012,5.36976,12.11317,10.11512,4.99512
NREM,0.00012,5.24488,11.86341,9.61561,4.24585
NREM,0.00011,5.24488,12.36293,9.74049,4.87024
NREM,8.45E-05,5.24488,12.73756,10.61463,4.74537
NREM,9.89E-05,5.24488,12.23805,9.61561,5.24488
NREM,0.00013,4.99512,12.36293,9.86537,4.24585
NREM,0.00012,5.36976,12.4878,9.86537,4.49561
NREM,0.00011,4.99512,12.11317,9.49073,4.99512
NREM,0.00015,5.12,10.86439,8.74146,5.12
NREM,0.00016,5.12,12.36293,9.61561,3.37171
NREM,0.0001,5.36976,12.86244,10.24,4.37073
NREM,0.00015,5.24488,11.98829,8.61659,5.49463
NREM,0.00013,5.36976,11.98829,9.74049,4.74537
NREM,0.00012,5.24488,11.73854,9.24098,5.12
NREM,0.00012,5.36976,12.73756,10.36488,3.24683
NREM,0.00014,5.49463,11.3639,9.74049,5.61951
NREM,0.00016,5.24488,10.98927,8.74146,4.37073
NREM,0.00013,5.49463,12.73756,10.36488,6.61854
NREM,0.00013,4.74537,11.61366,8.99122,4.37073
NREM,0.00015,5.24488,12.61268,9.49073,5.36976
NREM,0.00014,5.24488,12.86244,11.86341,4.37073
NREM,0.00016,5.61951,12.86244,10.48976,4.49561
NREM,0.00011,4.87024,12.4878,10.24,3.87122
NREM,0.00013,5.36976,12.36293,10.48976,5.49463
NREM,0.00012,5.36976,10.98927,8.99122,5.49463
NREM,0.00014,5.49463,11.73854,9.24098,4.74537
NREM,0.00011,5.49463,10.98927,9.36585,4.37073
NREM,0.0001,5.49463,12.4878,11.3639,4.24585
REM,8.94E-05,5.74439,12.73756,11.86341,4.49561
REM,0.00011,5.49463,11.86341,9.24098,6.61854
REM,9.26E-05,5.36976,12.61268,10.24,4.37073
REM,8.5E-05,5.49463,11.48878,9.74049,4.62049
REM,6.51E-05,5.99415,12.61268,10.48976,4.74537
REM,0.00018,4.74537,11.3639,9.24098,1.74829
REM,9.15E-05,5.36976,11.86341,10.11512,5.36976
REM,8.69E-05,5.99415,12.98732,11.98829,3.62146
REM,0.00011,5.99415,11.98829,10.11512,3.9961
REM,9.08E-05,4.99512,10.98927,8.61659,4.37073
REM,8.48E-05,5.61951,12.4878,10.36488,4.12098
REM,0.0001,5.24488,12.73756,9.61561,4.37073
REM,9.47E-05,5.24488,12.61268,10.36488,5.36976
REM,7.83E-05,5.86927,12.73756,11.86341,6.86829
REM,7.52E-05,5.61951,12.4878,10.48976,4.49561
REM,7E-05,5.36976,12.23805,9.86537,4.49561
REM,0.0001,5.36976,12.4878,9.86537,5.12
REM,7.01E-05,5.74439,11.61366,9.49073,5.86927
REM,8.03E-05,5.12,11.23902,8.99122,6.11902
REM,7.83E-05,5.61951,12.36293,11.11415,5.36976
REM,8.43E-05,5.74439,12.73756,10.73951,6.61854
NREM,9.68E-05,5.36976,12.61268,10.11512,6.74341
REM,7.32E-05,5.36976,11.61366,9.74049,4.87024
REM,0.0001,5.12,12.11317,9.61561,4.37073
REM,9.61E-05,6.99317,11.48878,9.86537,8.11707
REM,0.00011,6.11902,10.86439,9.1161,5.86927
REM,8.21E-05,5.24488,11.3639,9.36585,4.12098
REM,9.19E-05,5.61951,11.23902,9.36585,4.24585
REM,7.47E-05,5.36976,11.98829,9.74049,3.24683
REM,7.42E-05,5.86927,12.4878,11.98829,4.62049
REM,8.22E-05,5.49463,12.86244,10.86439,4.37073
REM,9.05E-05,5.36976,12.4878,10.86439,5.36976
REM,9.8E-05,5.36976,11.23902,9.49073,4.37073
REM,8.24E-05,5.24488,11.61366,9.61561,4.37073
REM,7.91E-05,5.49463,11.23902,9.49073,4.49561
REM,9.08E-05,5.36976,11.61366,9.24098,4.62049
REM,7.26E-05,5.49463,11.61366,9.61561,4.74537
REM,9.38E-05,5.24488,11.48878,9.49073,4.49561
REM,6.54E-05,5.61951,12.11317,9.99024,6.86829
REM,7.07E-05,5.61951,11.61366,9.49073,4.62049
REM,9.34E-05,4.74537,11.11415,8.99122,4.62049
REM,9.51E-05,5.74439,12.36293,9.99024,4.49561
NREM,0.00013,4.99512,12.4878,9.86537,1.1239
REM,8.75E-05,5.49463,11.3639,9.74049,4.37073
REM,9.79E-05,4.99512,11.11415,9.1161,4.12098
REM,0.00011,5.86927,12.23805,10.36488,3.49659
REM,8.64E-05,5.24488,12.36293,10.36488,3.74634
REM,8.99E-05,5.24488,11.23902,9.24098,4.87024
REM,8.43E-05,4.99512,11.61366,9.36585,4.49561
REM,8.73E-05,4.62049,11.48878,9.36585,4.49561
REM,0.00023,3.87122,11.3639,9.1161,0.99902
REM,8.11E-05,5.99415,11.11415,9.61561,5.36976
REM,8.2E-05,5.61951,11.73854,9.99024,4.37073
REM,9.78E-05,5.49463,11.61366,9.49073,5.61951
REM,7.7E-05,5.24488,11.61366,9.61561,4.24585
REM,6.63E-05,5.74439,12.73756,11.3639,4.24585
REM,7.73E-05,5.99415,10.98927,9.49073,6.49366
REM,7.36E-05,5.12,11.73854,9.86537,4.37073
REM,0.0001,7.24293,11.48878,9.74049,8.49171
NREM,7.11E-05,6.11902,10.98927,9.61561,2.99707
NREM,7.65E-05,6.2439,10.98927,9.61561,5.74439
NREM,0.0001,6.99317,10.36488,8.86634,6.99317
NREM,8.5E-05,5.49463,11.23902,8.99122,4.12098
NREM,7.66E-05,5.61951,11.23902,9.24098,6.11902
