Sleep_Stage,MeanP_Theta_C4,MedianF_Theta_C4,MeanF_Theta_C4,Spectral Edge_Theta_C4,PeakF_Theta_C4
NREM,0.00105,4.99512,11.61366,9.86537,5.99415
NREM,0.00113,4.99512,11.23902,9.74049,3.87122
NREM,0.00094,4.74537,11.3639,9.61561,5.24488
NREM,0.001,4.49561,11.73854,10.11512,3.49659
NREM,0.00125,4.62049,11.48878,9.86537,2.8722
NREM,0.00106,4.62049,11.3639,10.24,4.24585
NREM,0.00107,5.24488,11.3639,10.24,5.99415
NREM,0.00111,4.87024,11.61366,10.48976,3.74634
NREM,0.00088,4.74537,11.61366,10.36488,4.74537
NREM,0.00106,4.87024,11.73854,10.11512,4.87024
NREM,0.0011,5.12,11.11415,9.61561,5.99415
NREM,0.00116,4.87024,11.23902,10.11512,4.99512
NREM,0.00102,4.87024,11.23902,10.48976,3.49659
NREM,0.00095,4.87024,11.61366,10.24,3.62146
NREM,0.001,4.87024,11.3639,10.24,4.49561
NREM,0.00103,4.37073,10.73951,9.36585,3.62146
NREM,0.00093,5.12,11.23902,9.86537,7.11805
NREM,0.0009,4.87024,11.61366,10.24,4.37073
NREM,0.00089,4.74537,11.73854,9.99024,4.24585
NREM,0.00104,4.49561,11.11415,9.49073,3.9961
NREM,0.00103,4.99512,11.11415,9.61561,6.11902
NREM,0.00115,4.62049,11.48878,10.11512,3.62146
NREM,0.00106,4.99512,11.48878,10.24,5.99415
NREM,0.00118,4.87024,10.86439,9.99024,3.62146
NREM,0.00101,4.87024,10.98927,10.11512,4.87024
NREM,0.00087,4.74537,11.23902,9.74049,3.49659
NREM,0.00102,4.99512,11.48878,10.24,2.49756
NREM,0.00121,4.62049,11.48878,9.99024,3.12195
NREM,0.00104,4.87024,11.23902,9.61561,3.74634
NREM,0.00098,4.99512,10.98927,9.74049,2.62244
NREM,0.00103,4.87024,11.11415,9.99024,4.37073
NREM,0.00129,4.62049,11.11415,9.74049,3.62146
NREM,0.00096,4.62049,11.23902,9.61561,3.9961
NREM,0.00101,5.36976,10.98927,10.11512,5.99415
NREM,0.00106,4.87024,10.86439,9.74049,3.87122
NREM,0.00113,4.62049,11.11415,9.49073,3.24683
NREM,0.00095,4.74537,10.98927,9.86537,3.87122
NREM,0.0011,5.12,10.98927,9.86537,5.99415
NREM,0.00102,4.62049,10.98927,9.74049,3.49659
NREM,0.00091,4.24585,10.98927,9.24098,3.12195
NREM,0.00102,4.49561,11.3639,10.24,3.62146
NREM,0.001,4.99512,11.61366,10.24,3.74634
NREM,0.00094,5.24488,10.98927,10.11512,4.74537
NREM,0.00099,5.12,11.48878,10.48976,4.87024
NREM,0.00101,5.24488,11.3639,10.24,4.74537
NREM,0.00093,5.12,11.23902,10.24,3.37171
NREM,0.00104,4.87024,11.48878,10.24,5.99415
NREM,0.00114,4.99512,10.98927,10.24,4.24585
NREM,0.00103,4.74537,11.11415,9.86537,4.49561
NREM,0.00104,4.37073,11.23902,8.61659,4.37073
NREM,0.00101,4.74537,10.98927,9.49073,4.37073
NREM,0.00093,4.74537,11.11415,9.86537,4.74537
NREM,0.00108,5.49463,10.86439,10.11512,3.87122
NREM,0.00084,4.49561,11.23902,9.61561,3.74634
NREM,0.00106,4.62049,10.98927,9.86537,4.62049
NREM,0.00103,4.99512,11.11415,9.86537,4.87024
NREM,0.00105,4.99512,10.98927,9.99024,6.11902
NREM,0.001,4.74537,11.23902,10.11512,4.24585
NREM,0.00105,4.62049,10.73951,9.74049,3.62146
NREM,0.00093,5.24488,11.11415,10.24,2.99707
NREM,0.00105,4.62049,11.11415,9.49073,3.74634
NREM,0.00091,4.37073,10.86439,9.61561,4.24585
NREM,0.00089,4.62049,11.11415,9.36585,3.62146
NREM,0.00102,4.62049,11.3639,9.99024,3.62146
NREM,0.00117,4.49561,10.98927,9.99024,2.8722
NREM,0.00091,5.49463,11.48878,10.11512,4.49561
NREM,0.00109,4.87024,10.98927,10.11512,4.87024
NREM,0.00084,5.24488,11.23902,10.24,4.87024
NREM,0.00097,4.62049,10.86439,9.86537,4.37073
NREM,0.00098,4.62049,11.3639,9.74049,2.62244
NREM,0.00095,4.74537,11.48878,9.24098,4.87024
NREM,0.00086,4.62049,10.86439,8.49171,3.62146
NREM,0.00103,4.74537,11.23902,9.99024,2.8722
NREM,0.0011,4.62049,10.98927,9.61561,4.49561
NREM,0.00106,4.74537,11.11415,9.1161,4.87024
NREM,0.00087,4.99512,10.98927,8.99122,5.12
NREM,0.00093,4.74537,11.3639,9.36585,2.62244
NREM,0.00086,4.87024,11.73854,9.61561,4.87024
NREM,0.00086,4.49561,11.3639,9.36585,3.62146
NREM,0.00097,4.87024,11.73854,8.49171,3.49659
NREM,0.00112,4.74537,11.23902,9.74049,4.87024
NREM,0.00091,4.99512,11.48878,9.99024,5.99415
NREM,0.00085,4.74537,11.61366,9.49073,3.49659
NREM,0.00091,4.74537,11.23902,9.99024,4.12098
NREM,0.00091,4.99512,11.23902,10.11512,4.87024
NREM,0.00104,4.37073,11.23902,9.74049,3.49659
NREM,0.00074,4.99512,11.61366,9.86537,5.99415
NREM,0.00094,4.87024,11.11415,9.99024,4.74537
NREM,0.00112,4.49561,11.23902,9.61561,4.49561
NREM,0.00088,4.74537,11.3639,9.49073,4.87024
NREM,0.00091,4.49561,11.3639,9.74049,4.37073
NREM,0.00082,4.62049,10.98927,8.61659,4.49561
NREM,0.00088,4.87024,11.11415,9.74049,5.36976
NREM,0.001,4.99512,11.48878,9.99024,3.9961
NREM,0.00088,5.36976,11.3639,9.86537,6.11902
NREM,0.03387,4.12098,8.74146,6.2439,2.62244
NREM,0.00085,5.99415,12.36293,10.48976,6.2439
NREM,0.00078,5.86927,12.36293,9.86537,6.11902
NREM,0.00068,6.11902,12.23805,10.36488,7.11805
NREM,0.00091,5.36976,12.11317,9.86537,4.99512
NREM,0.00081,5.61951,12.36293,10.48976,4.62049
NREM,0.0009,5.49463,12.11317,10.24,7.11805
NREM,0.00093,5.24488,12.61268,10.36488,5.36976
NREM,0.00097,5.24488,11.86341,9.99024,6.99317
NREM,0.00099,5.12,12.23805,9.74049,3.37171
NREM,0.00076,5.99415,11.98829,10.11512,2.37268
NREM,0.00085,5.61951,12.11317,9.74049,5.86927
NREM,0.00088,5.49463,12.61268,10.36488,5.61951
NREM,0.00097,5.61951,11.98829,10.36488,7.24293
NREM,0.00101,5.12,11.86341,9.61561,3.62146
NREM,0.00117,5.12,11.98829,10.24,6.86829
NREM,0.00092,5.49463,11.86341,9.99024,7.24293
NREM,0.00926,3.24683,8.99122,6.74341,2.37268
NREM,0.00226,3.9961,11.48878,8.49171,2.99707
NREM,0.00059,5.86927,12.86244,10.61463,5.86927
NREM,0.00085,5.24488,12.61268,9.86537,3.24683
NREM,0.00088,5.12,12.11317,9.86537,3.24683
NREM,0.0007,5.74439,12.36293,10.48976,4.49561
NREM,0.00099,4.62049,12.23805,9.86537,4.12098
NREM,0.00084,5.49463,12.61268,10.24,6.86829
NREM,0.0016,3.24683,11.98829,8.61659,2.49756
NREM,0.00063,5.61951,12.86244,10.61463,4.49561
NREM,0.00075,5.74439,12.11317,10.24,6.86829
NREM,0.00073,6.11902,12.61268,11.48878,5.61951
NREM,0.00066,5.74439,12.86244,10.73951,5.74439
NREM,0.00066,5.86927,12.73756,10.86439,6.11902
NREM,0.00082,5.61951,12.4878,10.11512,4.62049
NREM,0.00063,5.86927,12.73756,10.36488,4.12098
NREM,0.00077,5.74439,12.4878,10.24,5.61951
NREM,0.0007,5.49463,12.61268,10.48976,4.62049
NREM,0.00061,5.86927,12.61268,10.61463,5.86927
NREM,0.00066,5.86927,12.61268,10.73951,5.74439
NREM,0.00067,5.61951,12.61268,10.48976,5.86927
REM,0.00067,5.61951,12.4878,10.36488,5.86927
REM,0.00055,5.61951,12.73756,10.36488,5.74439
REM,0.00053,5.86927,12.61268,10.36488,5.86927
REM,0.00058,5.86927,12.73756,9.99024,5.86927
REM,0.0007,6.2439,12.61268,10.86439,6.2439
REM,0.00057,5.86927,12.61268,10.73951,5.86927
REM,0.0006,5.86927,12.61268,10.36488,3.62146
REM,0.0005,5.86927,12.73756,10.36488,6.99317
REM,0.00062,5.86927,12.61268,10.61463,5.99415
REM,0.00051,5.99415,12.73756,10.86439,5.86927
REM,0.00049,5.74439,13.1122,10.98927,4.74537
REM,0.00044,5.99415,13.1122,10.73951,7.11805
REM,0.0005,5.99415,12.86244,10.73951,4.87024
REM,0.00775,4.37073,9.99024,8.24195,4.62049
NREM,0.00062,6.74341,12.86244,11.11415,7.24293
NREM,0.00042,6.36878,12.86244,11.11415,6.49366
NREM,0.00044,6.2439,12.61268,10.98927,6.99317
NREM,0.00047,6.11902,13.1122,10.98927,6.11902
NREM,0.00045,6.36878,12.98732,10.98927,6.11902
NREM,0.00041,5.74439,12.73756,10.61463,3.62146
NREM,0.00042,5.86927,12.61268,11.23902,4.12098
NREM,0.00049,5.36976,12.4878,10.24,5.99415
NREM,0.0005,5.24488,12.4878,10.36488,4.87024
NREM,0.00063,4.87024,12.11317,10.11512,4.24585
NREM,0.0006,5.24488,12.4878,10.36488,7.11805
NREM,0.00051,5.74439,12.36293,10.48976,5.86927
NREM,0.00056,5.99415,12.61268,11.23902,5.99415
NREM,0.0006,5.49463,12.23805,10.24,5.49463
NREM,0.00059,5.99415,12.11317,10.86439,5.99415
NREM,0.00065,5.49463,11.73854,9.99024,3.37171
NREM,0.00064,5.61951,12.23805,10.61463,3.49659
NREM,0.00065,5.74439,12.23805,10.61463,5.86927
NREM,0.00071,5.61951,11.3639,9.49073,5.86927
NREM,0.00084,5.49463,12.11317,10.61463,4.37073
NREM,0.00074,5.36976,12.11317,10.73951,4.62049
NREM,0.00092,5.49463,11.73854,9.49073,6.49366
NREM,0.00076,5.12,11.98829,9.86537,3.49659
NREM,0.00066,5.24488,12.36293,10.61463,4.24585
NREM,0.00081,5.61951,11.98829,10.48976,7.11805
NREM,0.00075,4.99512,11.86341,10.11512,3.87122
NREM,0.00089,5.49463,11.73854,9.74049,5.99415
NREM,0.00094,5.24488,11.3639,9.61561,3.37171
NREM,0.00098,5.12,11.73854,9.99024,3.9961
NREM,0.00087,5.49463,11.61366,9.49073,5.86927
NREM,0.00072,5.86927,11.73854,10.24,7.11805
NREM,0.00087,5.61951,12.11317,9.99024,5.99415
NREM,0.00087,5.36976,11.86341,10.36488,3.49659
NREM,0.00087,5.24488,11.73854,10.36488,3.24683
NREM,0.00103,5.12,11.23902,9.49073,3.24683
NREM,0.00086,5.36976,11.86341,10.36488,3.74634
NREM,0.00101,4.87024,11.61366,10.11512,3.24683
NREM,0.00091,4.99512,11.48878,9.99024,7.11805
NREM,0.00089,4.99512,11.73854,9.74049,4.74537
NREM,0.00099,4.87024,10.61463,9.36585,2.37268
NREM,0.00116,5.61951,13.61171,11.73854,3.9961
NREM,0.00064,5.24488,12.11317,9.61561,3.74634
NREM,0.00063,5.49463,12.4878,10.48976,6.99317
NREM,0.00067,5.61951,12.4878,10.24,4.74537
NREM,0.00069,5.12,12.11317,10.11512,4.12098
NREM,0.00078,5.49463,12.23805,10.36488,5.86927
NREM,0.00088,5.24488,11.86341,9.86537,3.74634
NREM,0.00094,5.36976,12.11317,9.99024,3.37171
NREM,0.0008,5.74439,12.36293,11.86341,4.37073
NREM,0.00104,5.36976,11.98829,9.99024,6.2439
NREM,0.00089,5.74439,11.98829,10.86439,3.24683
NREM,0.0008,5.24488,12.11317,10.61463,4.62049
NREM,0.00086,5.49463,11.61366,10.24,5.86927
NREM,0.00076,5.12,11.73854,10.11512,4.12098
NREM,0.00094,4.74537,11.48878,9.49073,4.74537
NREM,0.00094,4.74537,11.11415,9.86537,4.12098
NREM,0.00091,4.87024,11.23902,9.99024,3.62146
NREM,0.00091,4.74537,11.11415,9.49073,2.99707
NREM,0.00093,5.12,11.11415,9.86537,5.12
NREM,0.00086,4.87024,11.48878,9.61561,3.49659
NREM,0.00096,4.49561,11.11415,8.86634,4.62049
NREM,0.0007,5.24488,11.73854,10.36488,3.62146
NREM,0.00093,4.99512,11.3639,9.99024,3.49659
NREM,0.00103,4.74537,10.86439,9.74049,3.49659
NREM,0.00088,4.87024,11.48878,9.74049,3.9961
NREM,0.00094,4.62049,10.73951,9.24098,3.87122
NREM,0.00082,4.37073,11.11415,8.74146,3.49659
NREM,0.00079,4.74537,11.11415,9.86537,4.74537
NREM,0.00085,4.87024,11.23902,9.61561,4.37073
NREM,0.00096,4.87024,10.86439,9.49073,3.62146
NREM,0.0007,4.87024,10.98927,9.61561,4.74537
NREM,0.00091,4.62049,11.11415,9.74049,3.74634
NREM,0.00091,4.87024,11.11415,9.49073,4.49561
NREM,0.00088,4.87024,11.3639,9.61561,3.74634
NREM,0.00088,4.87024,11.3639,9.86537,4.74537
NREM,0.0009,5.61951,10.86439,10.11512,5.49463
NREM,0.00078,5.12,11.3639,9.86537,5.12
NREM,0.00082,4.62049,10.98927,9.74049,3.74634
NREM,0.00084,4.49561,11.23902,9.36585,2.8722
NREM,0.00087,4.87024,10.98927,9.24098,3.9961
NREM,0.00088,4.99512,11.3639,9.99024,4.87024
NREM,0.00082,4.74537,10.86439,9.61561,4.87024
NREM,0.00077,4.49561,10.73951,9.36585,3.87122
NREM,0.0009,4.37073,10.98927,9.24098,3.12195
NREM,0.0009,4.87024,10.98927,9.86537,3.87122
NREM,0.00093,4.87024,10.73951,9.61561,3.62146
NREM,0.00076,4.87024,11.23902,9.86537,3.74634
NREM,0.00106,4.37073,10.86439,9.1161,3.9961
NREM,0.0008,4.87024,10.61463,9.61561,4.87024
NREM,0.0009,4.62049,10.86439,9.49073,3.87122
NREM,0.00086,4.74537,10.98927,9.99024,4.49561
NREM,0.00079,4.87024,10.86439,9.61561,4.37073
NREM,0.00086,4.74537,10.98927,9.36585,3.49659
NREM,0.00093,4.87024,10.86439,9.74049,3.62146
NREM,0.00086,4.87024,10.98927,9.86537,4.24585
NREM,0.00081,4.62049,11.11415,9.24098,4.24585
NREM,0.00105,4.12098,10.73951,8.36683,3.9961
NREM,0.00083,4.99512,11.11415,8.99122,5.99415
NREM,0.0007,5.24488,11.61366,9.61561,3.87122
NREM,0.00049,5.86927,12.23805,10.24,6.36878
NREM,0.0008,5.12,12.11317,9.61561,5.86927
NREM,0.00088,5.74439,11.48878,10.24,6.49366
NREM,0.00054,4.62049,11.73854,9.49073,2.99707
NREM,0.00063,5.12,11.23902,9.24098,4.37073
NREM,0.00068,5.12,12.11317,9.74049,3.74634
NREM,0.00065,5.36976,11.73854,9.49073,5.99415
NREM,0.0007,4.99512,12.23805,9.99024,3.74634
NREM,0.00067,4.99512,11.61366,9.36585,4.49561
NREM,0.00073,5.61951,12.11317,9.74049,2.99707
NREM,0.00082,5.74439,11.98829,10.73951,5.99415
NREM,0.00062,5.61951,11.86341,10.11512,5.24488
NREM,0.00074,5.24488,11.73854,9.99024,3.62146
NREM,0.00072,5.36976,11.11415,9.36585,3.62146
NREM,0.00077,5.12,10.86439,9.24098,4.24585
NREM,0.00079,5.12,11.48878,9.36585,4.74537
NREM,0.00091,5.24488,11.48878,9.24098,5.99415
NREM,0.00084,5.36976,11.48878,9.99024,5.49463
NREM,0.00073,5.24488,10.98927,9.1161,2.99707
NREM,0.00079,4.62049,10.98927,8.86634,4.24585
NREM,0.00079,5.12,11.73854,9.74049,4.49561
NREM,0.00076,5.36976,11.48878,9.49073,3.74634
NREM,0.00093,4.62049,10.73951,8.49171,3.74634
NREM,0.001,5.12,10.73951,9.24098,4.74537
NREM,0.00091,4.49561,10.98927,8.61659,4.12098
NREM,0.00064,4.99512,11.86341,9.61561,2.8722
NREM,0.00089,5.12,11.61366,9.74049,4.87024
NREM,0.00083,4.99512,10.73951,8.74146,3.62146
NREM,0.00072,4.87024,11.48878,9.24098,3.87122
NREM,0.00081,5.24488,11.48878,9.74049,3.49659
NREM,0.00093,4.87024,11.61366,9.49073,4.12098
NREM,0.00067,5.12,11.73854,9.74049,5.86927
NREM,0.00084,5.12,11.73854,9.61561,2.74732
NREM,0.001,4.99512,11.3639,9.49073,4.87024
NREM,0.00078,4.99512,11.11415,9.61561,3.37171
NREM,0.0008,4.99512,11.61366,9.24098,4.62049
NREM,0.00085,4.87024,11.73854,9.49073,5.74439
NREM,0.00082,5.36976,11.3639,9.49073,5.86927
NREM,0.00085,4.74537,10.98927,9.24098,4.87024
NREM,0.01634,3.37171,8.86634,6.74341,3.37171
NREM,0.00078,6.2439,12.61268,10.86439,7.49268
NREM,0.00064,6.36878,12.23805,10.61463,5.12
NREM,0.00065,5.86927,12.73756,10.86439,6.11902
NREM,0.00079,5.86927,12.11317,10.11512,7.11805
NREM,0.00068,5.49463,12.11317,10.36488,7.24293
NREM,0.00089,5.74439,12.23805,10.48976,7.24293
NREM,0.00082,4.87024,12.11317,9.61561,5.99415
NREM,0.00069,5.61951,12.86244,10.61463,4.74537
NREM,0.00071,5.74439,12.11317,10.11512,7.24293
NREM,0.00076,5.61951,12.36293,10.73951,6.11902
NREM,0.00072,5.86927,12.23805,10.36488,6.99317
NREM,0.0007,5.49463,12.86244,10.73951,4.62049
NREM,0.00094,5.74439,12.11317,10.36488,5.99415
NREM,0.00065,5.86927,12.73756,10.73951,5.99415
NREM,0.00082,5.74439,11.86341,10.11512,5.86927
NREM,0.00082,5.74439,11.98829,9.86537,5.86927
NREM,0.00085,5.61951,12.23805,10.24,6.11902
NREM,0.001,4.87024,12.23805,9.99024,3.49659
NREM,0.00088,5.61951,12.73756,10.61463,3.49659
NREM,0.00077,5.86927,11.98829,10.24,5.99415
NREM,0.00074,5.86927,12.36293,10.48976,5.99415
NREM,0.00062,5.86927,13.1122,10.73951,5.99415
REM,0.00057,6.36878,13.36195,11.3639,6.2439
REM,0.00058,6.49366,12.86244,11.11415,3.87122
REM,0.00059,6.11902,12.73756,10.36488,6.36878
REM,0.0006,5.86927,12.86244,10.61463,5.99415
REM,0.00054,5.86927,12.73756,10.73951,4.62049
REM,0.00052,6.11902,12.86244,10.48976,7.24293
REM,0.00052,5.99415,13.1122,9.99024,6.11902
REM,0.00052,6.2439,12.73756,10.61463,6.2439
REM,0.00059,5.99415,12.61268,10.11512,7.24293
REM,0.00046,6.2439,12.98732,10.61463,4.87024
REM,0.00055,5.86927,12.86244,9.99024,3.62146
REM,0.00048,6.11902,13.36195,10.98927,7.3678
REM,0.00057,5.99415,12.73756,10.48976,6.11902
REM,0.00051,5.99415,13.1122,10.24,6.11902
REM,0.00061,6.11902,12.98732,10.73951,6.49366
NREM,0.00109,8.86634,12.86244,11.48878,9.36585
NREM,0.00059,6.74341,13.23707,11.73854,5.49463
NREM,0.00115,7.9922,12.4878,11.3639,9.36585
NREM,0.00069,6.86829,13.61171,12.36293,5.49463
NREM,0.00087,7.74244,14.11122,12.86244,9.1161
NREM,0.00083,6.61854,12.98732,11.61366,5.49463
NREM,0.00061,6.61854,13.73659,12.23805,3.49659
NREM,0.00071,6.61854,13.48683,11.86341,4.87024
NREM,0.00065,5.99415,13.61171,11.98829,5.24488
NREM,0.00104,6.61854,13.23707,11.48878,8.11707
NREM,0.00133,6.36878,12.61268,11.23902,3.37171
NREM,0.00119,6.11902,12.61268,11.73854,3.74634
NREM,0.00146,7.11805,12.86244,11.61366,6.99317
NREM,0.00122,9.1161,12.36293,11.11415,9.36585
NREM,0.00136,8.11707,12.86244,11.73854,9.74049
NREM,0.00125,7.9922,12.4878,11.23902,8.24195
NREM,0.00105,6.99317,13.48683,12.11317,4.37073
NREM,0.00142,7.3678,12.4878,10.98927,7.86732
NREM,0.0012,6.99317,12.98732,11.3639,5.49463
NREM,0.00249,8.11707,12.11317,10.61463,8.86634
NREM,0.00115,7.11805,12.61268,11.48878,3.49659
NREM,0.00306,7.86732,12.11317,10.86439,8.24195
NREM,0.00137,6.99317,12.36293,11.11415,5.61951
NREM,0.00213,6.61854,12.98732,11.61366,4.62049
NREM,0.00212,6.74341,11.98829,10.61463,4.74537
NREM,0.0023,7.11805,12.98732,11.73854,8.24195
NREM,0.00196,6.99317,12.86244,11.61366,8.11707
NREM,0.00326,7.74244,12.4878,11.11415,7.9922
NREM,0.00119,7.49268,13.23707,12.23805,6.61854
NREM,0.00092,6.99317,13.1122,12.11317,4.99512
NREM,0.00166,7.24293,12.73756,11.61366,7.11805
NREM,0.00148,7.3678,13.23707,11.61366,6.2439
NREM,0.00157,7.49268,12.73756,12.23805,9.99024
NREM,0.00269,6.99317,13.1122,11.48878,4.24585
NREM,0.00238,7.11805,12.4878,11.3639,4.49561
NREM,0.00276,7.11805,12.86244,11.86341,8.61659
NREM,0.00239,7.24293,12.36293,10.98927,7.74244
NREM,0.00287,6.61854,11.98829,10.86439,3.87122
NREM,0.00285,6.86829,11.61366,10.48976,6.86829
NREM,0.00369,7.11805,11.48878,10.24,7.9922
NREM,0.00345,7.3678,12.36293,10.86439,7.49268
NREM,0.00283,6.49366,11.48878,10.11512,7.49268
NREM,0.00321,6.99317,11.61366,10.24,7.9922
NREM,0.00294,6.49366,12.23805,10.61463,6.11902
NREM,0.00316,6.99317,11.23902,10.24,5.24488
NREM,0.0032,5.74439,11.3639,10.11512,4.74537
NREM,0.00337,6.74341,10.24,9.61561,6.99317
NREM,0.0034,5.99415,10.73951,9.86537,3.24683
NREM,0.00296,6.36878,10.86439,9.86537,5.12
NREM,0.00307,6.49366,11.48878,10.24,7.24293
NREM,0.00337,5.99415,11.23902,9.99024,3.87122
NREM,0.00276,6.2439,11.61366,10.11512,7.11805
NREM,0.00266,6.2439,11.23902,10.11512,6.49366
NREM,0.00258,6.2439,10.98927,9.99024,4.24585
NREM,0.00307,5.49463,10.73951,9.74049,2.99707
NREM,0.00301,6.49366,10.86439,9.86537,6.74341
NREM,0.00261,6.11902,11.23902,10.24,3.24683
NREM,0.00304,6.11902,11.3639,10.11512,3.74634
NREM,0.00285,5.86927,10.61463,9.74049,3.74634
NREM,0.00302,5.86927,10.86439,9.61561,2.8722
NREM,0.00327,5.74439,10.61463,9.61561,5.74439
NREM,0.00293,5.99415,11.48878,9.86537,4.62049
NREM,0.00377,5.74439,10.73951,9.61561,6.11902
NREM,0.00284,5.61951,10.48976,9.49073,5.24488
NREM,0.00248,5.74439,11.48878,9.86537,7.24293
NREM,0.00255,5.12,10.73951,9.49073,4.24585
NREM,0.00309,5.49463,10.98927,9.74049,4.87024
NREM,0.00335,5.24488,10.61463,9.61561,4.87024
NREM,0.00285,5.49463,10.61463,9.49073,3.49659
NREM,0.00285,5.12,10.86439,9.74049,4.12098
NREM,0.00304,5.49463,10.61463,9.61561,5.99415
NREM,0.00296,4.99512,10.48976,9.24098,2.49756
NREM,0.00266,4.99512,10.11512,9.49073,4.24585
NREM,0.00282,4.87024,10.48976,9.24098,4.12098
NREM,0.00246,5.12,10.48976,9.49073,3.62146
NREM,0.00327,4.62049,10.11512,8.99122,3.9961
NREM,0.00251,5.36976,10.98927,9.61561,4.62049
NREM,0.00253,4.99512,11.23902,9.36585,4.12098
NREM,0.00241,5.24488,10.24,8.99122,5.74439
NREM,0.00296,5.24488,10.61463,9.24098,3.12195
NREM,0.0024,5.49463,10.73951,9.61561,5.99415
NREM,0.00279,4.87024,10.24,9.24098,3.74634
NREM,0.00277,5.36976,10.48976,9.49073,5.36976
NREM,0.00315,4.87024,10.73951,9.24098,5.36976
NREM,0.00268,5.36976,10.98927,9.61561,5.49463
NREM,0.00258,4.74537,10.86439,9.49073,4.49561
NREM,0.00264,4.87024,10.36488,9.1161,4.37073
NREM,0.00249,4.62049,10.36488,9.1161,3.74634
NREM,0.00346,5.36976,10.36488,8.86634,5.99415
NREM,0.00216,5.36976,10.98927,9.86537,3.9961
NREM,0.00311,4.99512,10.24,9.1161,4.37073
NREM,0.0032,4.99512,10.24,9.1161,4.24585
NREM,0.00239,4.99512,10.86439,9.49073,3.49659
NREM,0.00256,4.99512,10.98927,9.24098,5.74439
NREM,0.00224,5.12,10.86439,9.36585,5.24488
NREM,0.00282,4.74537,10.61463,9.24098,5.24488
NREM,0.003,4.62049,10.24,9.24098,3.87122
NREM,0.00313,4.99512,9.99024,8.36683,3.49659
NREM,0.00261,5.12,11.11415,9.24098,5.12
NREM,0.00317,4.62049,10.11512,8.74146,3.62146
NREM,0.00278,4.99512,10.61463,9.49073,4.87024
NREM,0.00238,4.99512,10.98927,9.36585,3.37171
NREM,0.00287,4.62049,10.11512,8.86634,3.49659
NREM,0.00288,4.37073,10.36488,8.74146,3.87122
NREM,0.0027,4.74537,10.11512,8.99122,4.87024
NREM,0.00378,4.24585,10.24,8.74146,3.12195
NREM,0.00288,4.74537,10.73951,9.49073,3.9961
NREM,0.00255,5.12,10.24,9.36585,4.37073
NREM,0.00279,4.87024,10.73951,9.24098,3.74634
NREM,0.00332,4.74537,10.36488,9.24098,4.62049
NREM,0.00247,4.99512,10.11512,9.1161,3.87122
NREM,0.00299,4.37073,10.61463,9.24098,4.37073
NREM,0.00289,4.87024,10.36488,9.1161,3.9961
NREM,0.00271,4.49561,10.24,8.99122,4.37073
NREM,0.00221,4.99512,10.61463,9.49073,4.37073
NREM,0.00244,4.37073,10.48976,8.74146,3.9961
NREM,0.00331,4.87024,10.24,9.24098,3.37171
NREM,0.00266,5.12,10.36488,8.99122,3.49659
NREM,0.00231,5.12,11.11415,9.74049,4.87024
NREM,0.00311,4.87024,9.99024,8.99122,3.49659
NREM,0.00304,4.74537,10.36488,8.99122,4.37073
NREM,0.00256,4.99512,9.99024,9.24098,5.12
NREM,0.00246,5.12,10.73951,9.36585,3.12195
NREM,0.00224,4.49561,10.11512,8.36683,3.87122
NREM,0.00237,4.74537,10.48976,8.74146,3.62146
NREM,0.00205,4.74537,10.36488,9.1161,3.87122
NREM,0.00348,4.12098,9.99024,8.74146,3.24683
NREM,0.00207,4.62049,10.98927,9.61561,3.37171
NREM,0.00292,4.87024,10.61463,9.36585,3.74634
NREM,0.00265,4.74537,10.61463,9.24098,4.12098
NREM,0.00244,4.74537,10.24,8.74146,4.62049
NREM,0.00276,5.12,9.99024,8.36683,5.86927
NREM,0.00305,5.12,9.86537,8.74146,5.12
NREM,0.00224,5.12,10.86439,9.36585,4.49561
NREM,0.00284,4.87024,10.61463,8.61659,2.74732
NREM,0.00251,4.99512,10.48976,9.24098,3.87122
NREM,0.00281,5.12,10.48976,9.1161,4.62049
NREM,0.00233,4.87024,10.36488,9.1161,4.62049
NREM,0.00224,4.49561,10.61463,9.1161,3.87122
NREM,0.00341,4.87024,10.11512,8.24195,3.62146
NREM,0.00231,5.12,10.24,8.49171,5.49463
NREM,0.00265,4.99512,10.24,8.74146,5.86927
NREM,0.00325,4.62049,10.48976,8.61659,4.74537
NREM,0.00269,4.62049,10.86439,8.61659,4.12098
NREM,0.0022,5.12,10.36488,8.99122,5.74439
NREM,0.00235,4.87024,10.48976,8.99122,5.36976
NREM,0.0026,5.24488,10.73951,9.1161,5.24488
NREM,0.00234,4.62049,10.98927,9.24098,4.49561
NREM,0.00262,4.74537,10.24,8.61659,4.74537
NREM,0.00276,4.74537,10.24,8.86634,3.87122
NREM,0.00253,4.87024,10.24,8.74146,4.62049
NREM,0.00255,4.87024,9.86537,8.86634,4.12098
NREM,0.00203,4.99512,10.73951,9.24098,4.99512
NREM,0.00291,5.36976,11.3639,9.36585,4.99512
NREM,0.00232,6.49366,10.73951,9.36585,6.11902
NREM,0.00334,5.36976,10.36488,9.1161,5.61951
NREM,0.0029,6.11902,10.61463,9.24098,6.99317
NREM,0.00303,5.49463,10.61463,9.1161,4.37073
NREM,0.00399,5.36976,10.11512,8.99122,6.74341
NREM,0.00373,6.11902,10.24,9.1161,6.99317
NREM,0.00222,6.61854,11.61366,10.48976,6.99317
NREM,0.00301,6.2439,11.98829,10.86439,6.36878
