Sleep_Stage,MeanP_Theta_F4,MedianF_Theta_F4,MeanF_Theta_F4,Spectral Edge_Theta_F4,PeakF_Theta_F4
NREM,0.00065,4.62049,12.23805,9.99024,3.12195
NREM,0.00069,4.87024,11.98829,9.61561,4.87024
NREM,0.00076,4.49561,11.61366,8.86634,3.49659
NREM,0.00075,4.74537,12.11317,10.24,3.62146
NREM,0.00065,4.87024,11.61366,9.49073,4.24585
NREM,0.00058,5.12,12.23805,10.36488,4.74537
NREM,0.00077,4.62049,11.86341,9.74049,3.87122
NREM,0.00073,4.87024,11.61366,9.99024,4.99512
NREM,0.00068,4.99512,11.61366,9.86537,4.74537
NREM,0.00065,4.74537,11.86341,9.86537,4.24585
NREM,0.00083,3.9961,11.61366,9.24098,3.37171
NREM,0.00065,4.87024,11.86341,9.24098,4.74537
NREM,0.00065,4.87024,11.86341,9.49073,4.87024
NREM,0.0008,4.62049,11.73854,9.49073,3.62146
NREM,0.00063,4.87024,11.73854,9.86537,3.24683
NREM,0.00062,4.74537,11.73854,9.61561,2.8722
NREM,0.00069,4.62049,11.86341,9.99024,4.62049
NREM,0.00078,4.74537,11.61366,9.61561,4.87024
NREM,0.00073,4.62049,11.11415,8.61659,2.74732
NREM,0.00068,4.74537,11.23902,8.99122,4.62049
NREM,0.00067,4.74537,11.48878,8.99122,4.74537
NREM,0.00066,4.49561,11.11415,9.1161,3.74634
NREM,0.00065,4.62049,11.98829,9.74049,3.9961
NREM,0.00076,4.87024,11.86341,9.49073,5.74439
NREM,0.00072,4.99512,11.61366,9.36585,3.9961
NREM,0.00057,5.24488,11.73854,10.48976,5.86927
NREM,0.00072,4.87024,11.73854,9.36585,4.24585
NREM,0.00065,4.62049,11.86341,9.61561,4.62049
NREM,0.00067,4.87024,11.73854,9.61561,4.87024
NREM,0.0007,4.62049,11.61366,9.49073,4.87024
NREM,0.0007,4.62049,11.73854,9.49073,2.8722
NREM,0.00072,4.62049,11.61366,9.61561,5.74439
NREM,0.00068,4.62049,11.86341,9.61561,3.24683
NREM,0.00065,4.87024,11.73854,9.49073,5.74439
NREM,0.00076,4.74537,11.3639,8.86634,3.49659
NREM,0.00066,4.87024,11.23902,8.86634,4.74537
NREM,0.00071,4.74537,11.73854,9.61561,4.24585
NREM,0.00072,4.62049,11.23902,9.36585,3.49659
NREM,0.00075,4.87024,11.23902,9.24098,2.2478
NREM,0.00079,4.49561,11.23902,9.1161,2.74732
NREM,0.00044,5.74439,12.11317,9.99024,4.74537
NREM,0.00071,5.49463,11.86341,9.99024,3.62146
NREM,0.00052,5.61951,11.48878,9.61561,4.37073
NREM,0.00063,4.87024,12.11317,10.24,4.62049
NREM,0.00053,5.24488,11.98829,9.99024,5.24488
NREM,0.00072,4.99512,11.61366,9.49073,4.74537
NREM,0.00062,5.24488,11.98829,9.86537,4.24585
NREM,0.00054,5.24488,11.48878,9.49073,4.74537
NREM,0.0006,4.87024,11.86341,9.49073,4.24585
NREM,0.00074,4.99512,12.11317,10.48976,4.99512
NREM,0.00063,5.36976,11.98829,9.61561,3.9961
NREM,0.00062,4.87024,11.86341,9.86537,4.24585
NREM,0.00065,4.62049,11.86341,9.74049,4.62049
NREM,0.00061,4.99512,11.61366,9.61561,3.62146
NREM,0.00079,4.87024,11.23902,10.48976,4.12098
NREM,0.00052,6.2439,12.11317,10.11512,5.49463
NREM,0.00134,4.24585,16.60878,14.2361,3.62146
NREM,0.00041,6.86829,12.61268,10.86439,6.86829
NREM,0.0004,6.86829,13.1122,11.48878,5.86927
NREM,0.00052,5.86927,12.61268,10.36488,2.74732
NREM,0.00048,6.2439,12.23805,10.36488,5.99415
NREM,0.00067,6.11902,11.98829,10.11512,4.12098
NREM,0.00056,6.11902,11.86341,9.86537,5.12
NREM,0.00042,5.99415,12.36293,10.86439,5.61951
NREM,0.00047,6.11902,12.73756,11.3639,6.36878
NREM,0.00056,5.74439,12.11317,10.73951,5.86927
NREM,0.00047,5.74439,12.4878,10.86439,5.61951
NREM,0.00059,5.99415,12.36293,11.48878,4.87024
NREM,0.00059,5.74439,12.4878,10.86439,4.24585
NREM,0.00049,6.36878,12.73756,11.98829,3.62146
NREM,0.00058,5.99415,12.23805,10.11512,5.99415
NREM,0.00067,5.61951,12.11317,10.48976,5.86927
NREM,0.00078,5.24488,11.73854,9.74049,4.37073
NREM,0.00061,5.61951,11.86341,10.24,4.12098
NREM,0.0006,5.86927,12.11317,10.73951,3.49659
NREM,0.00072,5.61951,11.73854,9.74049,5.86927
NREM,0.00078,6.11902,12.36293,11.11415,5.12
NREM,0.0007,5.99415,12.4878,11.3639,5.99415
NREM,0.00082,5.86927,11.48878,10.24,5.86927
NREM,0.0007,5.99415,11.98829,10.36488,5.74439
NREM,0.00081,5.86927,11.61366,10.24,4.62049
NREM,0.0007,5.61951,12.23805,11.11415,3.49659
NREM,0.00075,5.61951,12.23805,10.86439,4.74537
NREM,0.00059,5.99415,11.98829,10.11512,6.11902
NREM,0.00076,6.11902,11.61366,10.24,6.11902
NREM,0.00064,5.86927,12.73756,11.11415,5.99415
NREM,0.00074,6.36878,12.23805,10.73951,6.11902
NREM,0.00074,5.86927,11.73854,10.48976,5.24488
NREM,0.00064,5.86927,11.48878,9.61561,6.11902
NREM,0.00069,5.61951,11.86341,9.99024,6.2439
NREM,0.00062,5.99415,12.36293,10.86439,4.99512
NREM,0.00083,5.61951,11.48878,9.86537,6.2439
NREM,0.00071,5.74439,11.98829,10.48976,4.99512
NREM,0.0007,5.86927,11.86341,10.48976,5.99415
NREM,0.0009,5.49463,11.86341,9.99024,5.24488
NREM,0.00067,5.99415,11.73854,10.48976,6.36878
NREM,0.0006,5.99415,11.98829,10.24,6.11902
NREM,0.0008,5.86927,11.86341,10.48976,6.2439
NREM,0.00089,6.2439,11.86341,10.11512,6.2439
NREM,0.00072,5.99415,11.73854,9.99024,6.36878
NREM,0.00078,5.12,11.86341,9.61561,4.99512
NREM,0.00076,5.49463,12.11317,10.24,4.99512
NREM,0.00082,5.86927,11.73854,10.36488,6.36878
NREM,0.00089,6.2439,11.48878,10.11512,8.11707
NREM,0.00082,5.49463,11.23902,9.61561,5.36976
NREM,0.00068,6.2439,12.23805,11.23902,6.49366
NREM,0.00077,5.99415,11.86341,10.61463,6.2439
NREM,0.00075,5.86927,11.98829,10.36488,3.87122
NREM,0.00086,5.74439,11.61366,10.24,3.87122
NREM,0.00072,5.74439,12.23805,10.48976,5.74439
NREM,0.00066,5.86927,11.73854,9.74049,6.2439
NREM,0.00064,5.86927,12.11317,9.86537,5.99415
NREM,0.00073,5.61951,12.11317,10.36488,5.12
NREM,0.00075,6.36878,11.48878,10.24,6.36878
NREM,0.00074,5.74439,11.73854,10.36488,2.49756
NREM,0.00066,5.86927,11.86341,10.36488,5.86927
NREM,0.00081,5.74439,11.73854,9.99024,6.2439
NREM,0.0008,6.11902,11.11415,9.61561,4.49561
NREM,0.00084,5.49463,11.86341,9.99024,3.37171
NREM,0.00069,6.11902,11.86341,9.99024,5.24488
NREM,0.00035,7.24293,12.4878,10.98927,7.9922
NREM,0.00041,6.36878,12.98732,10.86439,7.49268
NREM,0.00031,7.49268,12.23805,10.73951,8.99122
NREM,0.00161,4.12098,10.86439,7.86732,2.37268
NREM,0.00044,8.24195,12.36293,10.86439,9.1161
NREM,0.00029,6.99317,12.23805,10.98927,9.74049
NREM,0.00026,6.36878,12.4878,10.73951,5.99415
NREM,0.00024,6.61854,12.73756,10.86439,4.99512
NREM,0.00022,6.36878,12.86244,10.86439,7.9922
NREM,0.00031,5.99415,12.11317,10.48976,5.12
NREM,0.00034,5.49463,12.36293,10.36488,5.24488
NREM,0.00033,5.49463,12.23805,10.61463,5.24488
NREM,0.00037,5.61951,12.23805,10.24,4.37073
NREM,0.00034,5.61951,12.73756,10.36488,5.36976
NREM,0.00036,5.61951,12.73756,10.73951,4.74537
NREM,0.00039,5.49463,12.86244,10.61463,4.12098
NREM,0.00036,5.49463,12.86244,10.86439,3.24683
NREM,0.00031,5.61951,12.61268,10.48976,6.11902
NREM,0.0003,5.49463,12.61268,10.73951,5.24488
NREM,0.00036,5.36976,12.61268,11.11415,5.36976
NREM,0.00033,5.74439,12.86244,11.48878,5.86927
NREM,0.0003,6.11902,12.4878,10.86439,5.36976
NREM,0.00035,5.99415,13.23707,11.98829,3.12195
NREM,0.00037,5.24488,12.4878,10.61463,5.12
NREM,0.00037,5.24488,12.86244,10.61463,4.99512
NREM,0.00037,5.74439,13.1122,11.73854,5.12
NREM,0.00032,6.11902,13.36195,12.11317,6.11902
NREM,0.00041,5.49463,12.36293,10.48976,4.99512
NREM,0.00042,5.36976,12.73756,11.98829,4.12098
NREM,0.00038,5.49463,12.98732,10.73951,5.12
NREM,0.00033,5.61951,11.98829,9.74049,6.11902
NREM,0.00029,5.86927,12.73756,11.23902,5.24488
NREM,0.00033,5.36976,12.73756,10.61463,4.49561
REM,0.00035,5.36976,11.98829,9.74049,5.24488
REM,0.00038,5.12,11.48878,9.24098,5.24488
REM,0.00038,5.24488,11.61366,9.49073,5.24488
REM,0.00033,5.49463,11.98829,9.74049,5.49463
REM,0.00034,6.11902,12.11317,10.48976,5.61951
REM,0.0003,5.86927,12.11317,10.11512,4.49561
REM,0.00029,5.74439,12.11317,9.99024,6.36878
REM,0.00038,5.49463,11.73854,9.61561,4.99512
REM,0.00035,5.36976,11.61366,9.74049,5.24488
REM,0.00049,5.12,11.11415,8.99122,5.49463
REM,0.00034,5.99415,11.73854,9.86537,6.2439
REM,0.00026,7.11805,12.61268,11.3639,9.1161
REM,0.00033,7.9922,12.11317,10.86439,8.74146
NREM,0.00032,6.99317,12.36293,10.73951,9.24098
NREM,0.00032,6.61854,12.61268,10.73951,4.87024
NREM,0.00033,6.2439,12.36293,10.48976,5.74439
NREM,0.0003,6.86829,12.86244,10.98927,4.99512
NREM,0.00028,6.61854,12.98732,11.3639,5.74439
NREM,0.00032,6.11902,12.73756,11.11415,5.86927
NREM,0.00032,6.11902,13.36195,11.73854,5.74439
NREM,0.00031,5.99415,13.1122,11.23902,5.61951
NREM,0.0003,7.11805,12.86244,11.23902,6.11902
NREM,0.00029,6.61854,13.1122,11.3639,5.24488
NREM,0.0003,6.49366,12.98732,10.98927,5.36976
NREM,0.00027,6.74341,13.1122,11.23902,6.11902
NREM,0.00031,6.11902,12.98732,11.23902,4.99512
NREM,0.00052,5.86927,16.35902,12.36293,4.87024
NREM,0.00028,6.2439,12.98732,11.11415,5.99415
NREM,0.00026,6.36878,13.23707,11.3639,7.49268
NREM,0.00028,7.24293,12.73756,11.11415,9.24098
NREM,0.00028,6.61854,12.73756,11.23902,4.99512
NREM,0.00075,6.99317,9.74049,8.74146,6.86829
NREM,0.00068,6.74341,10.24,8.86634,7.11805
NREM,0.00098,6.74341,9.99024,8.86634,6.74341
NREM,0.00077,6.36878,10.48976,9.24098,7.3678
NREM,0.00089,6.99317,9.86537,8.74146,6.74341
NREM,0.0009,6.86829,10.48976,9.24098,7.61756
NREM,0.00063,6.61854,10.11512,9.24098,6.49366
NREM,0.0037,3.74634,10.24,7.74244,3.62146
NREM,0.00135,6.74341,8.99122,8.49171,6.74341
NREM,0.00069,6.11902,11.3639,9.99024,4.62049
NREM,0.00071,5.74439,11.48878,9.86537,6.2439
NREM,0.00258,5.74439,9.61561,8.74146,3.49659
NREM,0.00071,5.74439,10.86439,9.1161,6.99317
NREM,0.0008,4.87024,11.11415,9.24098,4.62049
NREM,0.00361,3.87122,8.36683,6.2439,3.87122
NREM,0.00169,5.49463,10.61463,8.86634,3.87122
NREM,0.00072,5.12,10.73951,9.24098,3.12195
NREM,0.00066,5.61951,10.48976,9.36585,4.24585
NREM,0.00223,4.99512,10.48976,8.74146,4.37073
NREM,0.00204,6.49366,10.86439,9.49073,7.24293
NREM,0.00087,6.74341,9.61561,8.99122,6.61854
NREM,0.00084,6.2439,10.11512,8.61659,6.99317
NREM,0.00078,5.86927,10.36488,8.86634,4.37073
NREM,0.00236,3.9961,10.48976,8.36683,3.24683
NREM,0.00115,6.11902,10.36488,8.74146,8.11707
NREM,0.00083,5.61951,9.99024,8.74146,6.86829
NREM,0.00092,5.24488,10.61463,8.99122,4.12098
NREM,0.0025,4.49561,9.74049,7.9922,2.62244
NREM,0.00083,5.36976,10.73951,8.86634,5.99415
NREM,0.00128,6.36878,9.61561,8.49171,8.36683
NREM,0.00195,4.49561,9.86537,7.74244,4.12098
NREM,0.0015,4.87024,10.36488,8.24195,3.12195
NREM,0.00091,5.24488,11.3639,9.61561,6.11902
NREM,0.00092,5.12,11.23902,9.24098,4.24585
NREM,0.00092,5.36976,10.86439,9.24098,4.49561
NREM,0.00242,4.24585,10.36488,8.36683,3.49659
NREM,0.00262,3.87122,9.49073,7.3678,4.74537
NREM,0.00099,5.12,11.11415,9.74049,4.74537
NREM,0.0021,3.74634,10.24,7.49268,3.62146
NREM,0.00201,3.9961,10.11512,7.86732,3.49659
NREM,0.00122,4.49561,10.98927,8.61659,3.87122
NREM,0.00117,4.87024,11.3639,9.24098,4.37073
NREM,0.00248,4.24585,9.49073,7.11805,2.99707
NREM,0.0011,4.87024,10.24,8.24195,4.87024
NREM,0.00117,4.49561,10.48976,8.11707,3.49659
NREM,0.00152,4.37073,9.74049,7.61756,3.49659
NREM,0.00296,3.9961,9.24098,6.61854,3.9961
NREM,0.00152,4.12098,9.74049,7.61756,2.74732
NREM,0.00133,4.62049,10.61463,8.86634,2.37268
NREM,0.00174,4.74537,10.24,7.9922,3.74634
NREM,0.00401,3.9961,8.11707,6.2439,3.24683
NREM,0.0022,3.49659,10.48976,7.86732,2.49756
NREM,0.00355,3.9961,8.36683,6.61854,3.74634
NREM,0.00115,4.62049,9.24098,7.3678,5.49463
NREM,0.00223,4.24585,9.24098,6.86829,2.99707
NREM,0.00126,4.37073,10.11512,8.11707,4.24585
NREM,0.00104,4.62049,10.36488,7.9922,4.74537
NREM,0.00313,3.37171,9.74049,6.11902,2.74732
NREM,0.001,4.49561,9.99024,8.49171,4.87024
NREM,0.00094,4.24585,10.24,7.9922,4.24585
NREM,0.00099,4.24585,10.11512,8.24195,3.9961
NREM,0.00112,4.37073,9.86537,8.24195,4.12098
NREM,0.00213,3.87122,9.1161,6.99317,2.99707
NREM,0.00239,3.37171,9.86537,6.86829,3.12195
NREM,0.00079,4.49561,9.86537,8.11707,3.87122
NREM,0.00225,3.62146,9.1161,6.61854,4.37073
NREM,0.00081,4.24585,9.61561,7.86732,2.8722
NREM,0.0009,4.74537,10.36488,8.24195,5.36976
NREM,0.00126,4.37073,9.74049,7.3678,4.62049
NREM,0.0014,3.74634,9.61561,7.24293,3.62146
NREM,0.00271,4.12098,7.86732,6.36878,4.37073
NREM,0.00116,7.24293,9.36585,8.74146,7.3678
NREM,0.00094,6.86829,9.36585,8.49171,7.11805
NREM,0.0007,6.74341,10.36488,9.1161,6.49366
NREM,0.00114,6.49366,9.74049,8.36683,6.36878
NREM,0.00164,5.24488,10.11512,8.74146,3.62146
NREM,0.00113,7.24293,9.49073,8.74146,6.99317
NREM,0.00322,4.24585,9.49073,8.24195,3.62146
NREM,0.00116,7.3678,9.36585,8.61659,8.36683
NREM,0.001,6.74341,9.1161,8.36683,6.74341
NREM,0.00113,7.24293,8.99122,8.49171,8.36683
NREM,0.00098,6.74341,9.61561,8.49171,8.24195
NREM,0.00109,6.49366,9.49073,8.11707,6.49366
NREM,0.00113,4.74537,9.86537,8.36683,2.62244
NREM,0.00093,4.74537,10.48976,8.61659,4.24585
NREM,0.00126,5.74439,10.24,8.36683,6.86829
NREM,0.00092,4.37073,9.99024,8.36683,2.62244
NREM,0.00068,5.99415,10.73951,9.1161,5.86927
NREM,0.00127,5.74439,10.36488,8.74146,3.74634
NREM,0.00079,6.2439,10.36488,8.49171,6.49366
NREM,0.00073,5.49463,11.3639,9.36585,4.12098
NREM,0.0009,5.49463,11.11415,9.1161,2.8722
NREM,0.001,5.61951,12.73756,10.36488,4.87024
NREM,0.00097,5.86927,10.48976,8.74146,6.61854
NREM,0.00075,6.2439,10.48976,8.74146,7.11805
NREM,0.00134,5.86927,10.73951,9.49073,3.74634
NREM,0.00191,7.24293,9.1161,8.49171,8.24195
NREM,0.00102,7.24293,9.36585,8.74146,8.24195
NREM,0.00116,6.99317,8.86634,8.49171,6.86829
NREM,0.00079,6.99317,9.61561,8.74146,7.24293
NREM,0.00066,6.86829,9.49073,8.61659,6.99317
NREM,0.0006,5.99415,10.24,8.61659,6.49366
NREM,0.00157,5.36976,9.61561,8.11707,3.62146
NREM,0.00105,5.49463,10.61463,8.61659,3.9961
NREM,0.00131,5.49463,9.49073,8.36683,3.62146
NREM,0.00126,6.2439,10.24,8.61659,7.74244
NREM,0.00089,5.24488,11.11415,8.86634,6.74341
NREM,0.00071,5.99415,10.61463,8.99122,6.61854
NREM,0.00074,5.49463,10.61463,8.99122,4.24585
NREM,0.00068,5.74439,10.48976,8.99122,4.12098
NREM,0.00091,5.99415,10.73951,9.1161,5.99415
NREM,0.00064,5.36976,11.3639,9.61561,4.12098
NREM,0.00078,6.11902,10.86439,9.24098,5.99415
NREM,0.00084,4.99512,11.3639,8.86634,5.99415
NREM,0.00111,4.49561,10.61463,8.99122,3.24683
NREM,0.00111,5.36976,11.11415,8.99122,7.9922
NREM,0.00075,5.12,11.11415,9.36585,3.24683
NREM,0.0022,4.37073,11.11415,8.36683,4.12098
NREM,0.00073,5.74439,11.3639,9.99024,6.86829
NREM,0.00142,3.87122,10.36488,8.24195,3.87122
NREM,0.00185,4.62049,9.99024,8.36683,3.49659
NREM,0.00062,5.61951,11.3639,9.61561,5.36976
NREM,0.00114,5.61951,10.73951,8.86634,5.86927
NREM,0.00062,5.61951,10.73951,9.24098,4.12098
NREM,0.00061,5.86927,11.98829,10.48976,5.36976
NREM,0.00085,5.24488,11.23902,9.36585,4.87024
NREM,0.00059,5.99415,10.61463,9.36585,7.3678
NREM,0.00078,5.61951,11.86341,10.86439,5.74439
NREM,0.00087,4.99512,10.24,8.61659,4.49561
NREM,0.00105,5.24488,10.61463,8.99122,3.12195
NREM,0.0012,4.74537,11.11415,8.86634,3.49659
NREM,0.00088,4.87024,10.86439,8.99122,4.37073
NREM,0.00099,4.62049,11.11415,9.24098,4.37073
NREM,0.00101,5.12,10.98927,9.1161,5.36976
NREM,0.00178,4.12098,9.86537,7.3678,4.12098
NREM,0.00147,4.62049,10.73951,8.36683,4.99512
NREM,0.00145,3.87122,8.86634,6.49366,4.49561
NREM,0.00148,3.9961,9.86537,7.61756,3.9961
NREM,0.00078,5.12,9.86537,8.24195,5.61951
NREM,0.00166,4.12098,9.1161,7.24293,3.49659
NREM,0.00072,5.12,10.36488,8.36683,5.12
NREM,0.00078,4.99512,10.73951,8.61659,4.74537
NREM,0.00107,4.74537,10.86439,8.49171,5.12
NREM,0.00056,5.74439,10.98927,9.61561,6.11902
REM,0.00074,4.99512,10.73951,8.74146,2.62244
REM,0.00042,5.99415,11.11415,9.74049,5.61951
REM,0.00039,5.61951,10.98927,9.74049,6.11902
REM,0.00037,6.2439,11.23902,9.99024,6.74341
REM,0.00051,5.99415,10.73951,9.36585,6.74341
REM,0.00038,5.74439,11.48878,9.74049,4.24585
REM,0.00044,6.2439,10.86439,9.61561,4.99512
REM,0.00092,7.49268,13.48683,12.36293,7.61756
NREM,0.0004,6.36878,11.98829,9.99024,6.49366
NREM,0.00048,6.11902,10.86439,9.36585,6.61854
NREM,0.00047,6.2439,11.61366,9.49073,6.49366
NREM,0.00047,5.86927,10.61463,8.86634,7.24293
NREM,0.00063,5.49463,11.11415,9.24098,5.99415
NREM,0.00158,5.12,10.98927,8.11707,4.99512
REM,0.00043,5.49463,10.86439,8.86634,6.2439
NREM,0.00054,5.49463,10.36488,9.1161,6.36878
REM,0.00052,5.61951,10.73951,9.24098,5.12
REM,0.00034,6.11902,11.73854,9.99024,6.61854
REM,0.00029,5.86927,11.3639,9.1161,6.2439
REM,0.00037,5.24488,10.73951,8.86634,4.24585
REM,0.00038,6.11902,10.98927,9.1161,6.36878
REM,0.00038,6.36878,10.98927,9.24098,6.61854
REM,0.00033,5.99415,11.3639,10.11512,5.24488
REM,0.0004,5.86927,11.11415,9.24098,6.61854
REM,0.00028,6.2439,11.3639,9.74049,6.86829
REM,0.00034,5.99415,11.23902,9.74049,6.36878
REM,0.00032,6.49366,10.98927,9.86537,7.3678
NREM,0.00056,6.2439,10.11512,8.86634,6.36878
NREM,0.00077,5.49463,10.48976,8.24195,5.74439
NREM,0.00259,4.37073,9.61561,7.61756,3.49659
NREM,0.00046,5.61951,10.98927,9.24098,5.49463
NREM,0.00084,5.49463,10.98927,8.86634,6.11902
NREM,0.00101,4.49561,10.11512,7.9922,3.49659
NREM,0.00059,5.36976,10.48976,8.99122,3.62146
NREM,0.00089,5.12,11.11415,9.1161,3.9961
NREM,0.00102,4.99512,10.73951,8.74146,3.74634
NREM,0.00086,4.49561,10.11512,8.11707,4.12098
NREM,0.0006,5.74439,10.98927,9.24098,6.74341
NREM,0.00063,4.87024,10.86439,9.61561,3.49659
NREM,0.0015,4.49561,10.73951,8.61659,2.62244
NREM,0.00066,5.24488,9.86537,8.24195,5.24488
NREM,0.00091,4.99512,10.61463,8.99122,4.49561
NREM,0.00091,4.99512,10.73951,9.36585,4.12098
NREM,0.00099,4.37073,9.74049,7.86732,4.12098
NREM,0.00123,4.24585,10.11512,8.49171,4.37073
NREM,0.0009,4.62049,9.86537,8.11707,5.36976
NREM,0.00196,3.49659,9.74049,6.99317,3.37171
NREM,0.00079,4.99512,10.86439,8.86634,4.99512
NREM,0.00132,3.74634,10.24,7.61756,3.24683
NREM,0.00078,4.49561,10.11512,7.86732,3.9961
NREM,0.00249,3.49659,8.36683,5.74439,3.49659
NREM,0.00075,4.12098,9.99024,8.11707,3.49659
NREM,0.00095,4.24585,10.36488,8.74146,3.12195
NREM,0.00111,3.9961,10.11512,8.49171,2.49756
NREM,0.00142,4.12098,9.86537,7.11805,3.12195
NREM,0.00129,4.24585,9.61561,6.99317,3.62146
NREM,0.00134,3.87122,9.36585,6.86829,3.74634
NREM,0.00087,3.9961,10.73951,8.11707,3.74634
NREM,0.00083,4.49561,9.49073,6.99317,4.74537
NREM,0.00092,4.12098,9.61561,6.99317,3.37171
NREM,0.00115,4.12098,10.11512,7.49268,2.74732
NREM,0.0023,3.87122,8.99122,6.2439,3.9961
NREM,0.0007,4.24585,10.11512,8.49171,3.24683
NREM,0.00078,4.37073,10.24,7.9922,2.74732
NREM,0.00072,4.24585,9.74049,7.61756,3.62146
NREM,0.0018,3.49659,8.99122,5.99415,2.74732
NREM,0.00096,4.12098,9.61561,7.11805,3.9961
NREM,0.00186,3.9961,8.36683,6.49366,3.37171
NREM,0.00157,3.49659,9.36585,6.61854,3.49659
NREM,0.00084,3.9961,9.86537,8.11707,3.74634
NREM,0.00197,3.87122,8.49171,6.2439,3.9961
NREM,0.00089,4.12098,9.24098,6.74341,4.24585
NREM,0.00092,4.24585,10.11512,7.49268,4.49561
NREM,0.00158,3.74634,8.86634,6.36878,4.49561
NREM,0.00108,3.87122,9.1161,6.74341,3.87122
NREM,0.00073,4.12098,10.11512,7.86732,4.49561
NREM,0.00084,4.12098,9.61561,7.49268,3.24683
NREM,0.00102,3.87122,8.86634,6.74341,3.12195
NREM,0.00095,3.87122,9.74049,7.24293,3.74634
NREM,0.00084,4.12098,9.49073,6.99317,3.12195
NREM,0.00093,3.87122,9.74049,7.3678,3.74634
NREM,0.00204,3.62146,8.24195,6.11902,3.12195
NREM,0.00088,4.12098,10.11512,8.11707,2.8722
NREM,0.00077,4.24585,10.36488,8.36683,2.62244
NREM,0.00094,3.87122,9.24098,6.86829,3.49659
NREM,0.00076,3.9961,9.86537,7.24293,2.74732
NREM,0.00084,4.12098,10.11512,7.86732,5.12
NREM,0.00118,3.74634,9.74049,7.11805,3.24683
NREM,0.00071,3.9961,9.74049,7.49268,2.8722
NREM,0.00083,3.87122,9.1161,6.86829,4.24585
NREM,0.00086,3.9961,9.61561,7.3678,4.37073
NREM,0.00304,3.49659,7.49268,5.86927,2.74732
NREM,0.00171,5.36976,10.36488,8.74146,6.99317
NREM,0.0021,5.36976,9.36585,8.36683,7.74244
NREM,0.0025,4.99512,9.99024,8.24195,4.12098
NREM,0.00151,5.24488,10.24,8.11707,6.74341
NREM,0.00269,4.24585,10.48976,8.11707,3.87122
NREM,0.00082,5.49463,9.99024,8.74146,4.87024
NREM,0.00107,4.87024,9.99024,8.24195,3.74634
NREM,0.00094,4.99512,9.61561,8.49171,3.37171
NREM,0.00079,5.61951,10.11512,8.99122,6.61854
NREM,0.00103,4.99512,10.24,8.61659,3.87122
NREM,0.00087,4.99512,10.11512,8.86634,3.74634
NREM,0.0022,4.37073,10.11512,7.9922,3.9961
NREM,0.00147,4.49561,10.11512,8.24195,2.8722
NREM,0.00081,5.24488,10.36488,8.99122,5.99415
NREM,0.00081,5.49463,10.36488,8.99122,5.24488
NREM,0.00072,5.24488,10.61463,8.99122,2.8722
NREM,0.00152,4.24585,10.11512,7.61756,3.12195
NREM,0.0008,4.87024,9.99024,8.24195,5.61951
NREM,0.00101,4.87024,9.86537,7.9922,3.49659
NREM,0.00094,4.62049,10.48976,8.24195,3.9961
NREM,0.0008,4.62049,9.99024,8.11707,4.62049
NREM,0.00098,4.24585,9.86537,7.74244,3.37171
NREM,0.00174,3.9961,9.86537,7.24293,4.24585
NREM,0.0011,4.24585,9.74049,7.61756,2.49756
NREM,0.00117,4.24585,9.74049,8.11707,3.24683
NREM,0.00151,4.37073,9.49073,7.49268,4.37073
NREM,0.00095,4.37073,9.99024,7.9922,3.9961
NREM,0.00079,4.62049,9.86537,8.11707,3.87122
NREM,0.00129,4.49561,11.73854,8.99122,4.74537
NREM,0.00124,4.12098,8.99122,7.24293,2.74732
NREM,0.00093,3.9961,9.99024,7.3678,2.74732
NREM,0.00083,4.24585,9.86537,7.49268,4.49561
NREM,0.00151,3.74634,9.24098,6.61854,2.74732
NREM,0.00114,4.24585,10.48976,8.11707,4.12098
NREM,0.00078,4.62049,9.49073,7.24293,4.99512
NREM,0.00139,3.74634,8.86634,6.49366,2.8722
NREM,0.00075,4.49561,10.24,7.86732,2.74732
NREM,0.00086,4.12098,9.1161,6.74341,5.24488
NREM,0.00168,4.12098,9.61561,7.3678,4.24585
NREM,0.00302,4.49561,10.73951,8.11707,2.8722
NREM,0.00215,3.74634,8.11707,6.36878,3.49659
NREM,0.00077,4.62049,9.74049,7.49268,3.62146
NREM,0.00086,4.37073,10.48976,8.99122,3.9961
NREM,0.00174,3.62146,9.86537,7.61756,2.12293
NREM,0.00133,4.12098,9.74049,7.11805,4.12098
NREM,0.00109,4.99512,9.86537,8.24195,5.12
NREM,0.00115,4.49561,9.74049,8.11707,4.62049
NREM,0.00097,4.62049,9.86537,8.24195,3.9961
NREM,0.00098,4.99512,9.61561,8.11707,3.12195
NREM,0.00105,5.24488,9.36585,7.9922,6.49366
NREM,0.00132,4.62049,11.48878,8.99122,3.12195
NREM,0.002,3.87122,9.74049,7.24293,3.37171
NREM,0.00214,5.36976,10.36488,9.24098,4.12098
NREM,0.00072,4.49561,10.24,8.74146,3.74634
NREM,0.00177,4.74537,10.36488,8.11707,4.74537
NREM,0.00082,4.99512,10.36488,8.86634,2.8722
NREM,0.00093,4.87024,10.11512,7.9922,5.24488
NREM,0.00141,4.12098,9.36585,7.24293,3.37171
NREM,0.00189,4.37073,9.1161,7.61756,4.37073
NREM,0.00207,4.74537,9.49073,7.74244,4.12098
REM,0.0008,5.12,9.86537,8.24195,4.24585
NREM,0.0012,4.74537,10.24,8.61659,4.87024
NREM,0.00106,4.87024,9.61561,8.11707,4.99512
